*Subject
10
*Layout
3
*Condition
False,True,True,False,False
*Marks
242.6108,0,279.1087
302.1269,0,271.514
338.4609,0,319.26
*Path
x,y,z,flag
236.5878,2.405199,229.6961,3.446817,211.5578,357.6352,-1
236.5874,2.405685,229.6955,2.379462,210.8617,358.5093,-1
236.5872,2.405496,229.6952,2.468378,210.0415,358.1702,-1
236.5875,2.405684,229.6956,0.2729477,210.9991,358.5079,-1
236.587,2.406569,229.6947,359.4798,209.2491,0.09262413,-1
236.5871,2.406319,229.695,0.3322131,209.8559,359.6456,-1
236.5867,2.406197,229.6943,358.6372,208.4602,359.4272,-1
236.5873,2.405947,229.6953,358.7019,210.347,358.9793,-1
236.5873,2.406112,229.6953,358.5931,210.4718,359.2741,-1
236.5873,2.404856,229.6953,359.7332,210.4268,357.0242,-1
236.5866,2.405488,229.6941,356.7932,207.9668,358.1548,-1
236.5875,2.404348,229.6955,356.3229,211.195,356.1053,-1
236.5875,2.405309,229.6956,0.1644326,211.0619,357.8372,-1
236.5874,2.405891,229.6954,2.513029,210.5826,358.8782,-1
236.5873,2.405738,229.6953,2.421302,210.4855,358.6042,-1
236.5871,2.406192,229.6949,2.214852,209.6447,359.4184,-1
236.5875,2.405519,229.6956,1.552029,211.0905,358.2132,-1
236.5867,2.404645,229.6941,2.885712,207.7654,356.6415,-1
236.5867,2.404711,229.6941,4.963239,207.6239,356.7526,-1
236.5881,2.405636,229.6965,2.916928,212.9355,358.4211,-1
236.5898,2.405285,229.6989,1.609481,218.1157,357.7931,-1
236.5894,2.404953,229.6984,3.758074,217.0396,357.1928,-1
236.5901,2.404205,229.6993,9.48247,218.5101,355.7986,-1
236.5921,2.403579,229.7013,10.65846,223.2417,354.6388,-1
236.5915,2.404844,229.7009,17.18656,222.1558,356.8631,-1
236.5906,2.404664,229.6998,18.47054,219.3176,356.5002,-1
236.5903,2.404262,229.6995,22.36409,217.9644,355.6285,-1
236.5897,2.403605,229.6987,22.75941,215.6565,354.3364,-1
236.5897,2.403194,229.6985,20.42797,215.3504,353.6379,-1
236.5851,2.40446,229.6906,12.49747,200.2469,356.2245,-1
236.5881,2.405167,229.6966,8.539602,212.8674,357.5555,-1
236.5897,2.402068,229.6983,357.016,217.7621,351.9976,-1
236.5891,2.403874,229.6978,357.9328,216.1334,355.2599,-1
236.5887,2.404433,229.6973,0.6673347,214.7503,356.2659,-1
236.5886,2.404533,229.6973,2.278179,214.5549,356.4434,-1
236.5892,2.404447,229.698,6.915607,215.9007,356.2637,-1
236.5891,2.403686,229.6979,11.95312,215.0725,354.8109,-1
236.5893,2.40328,229.6981,11.96666,215.2968,354.0646,-1
236.5894,2.403138,229.6982,11.64066,215.6103,353.8099,-1
236.5896,2.403175,229.6984,10.71487,216.1648,353.8993,-1
236.5909,2.402837,229.7,12.97078,219.5327,353.2217,-1
236.5919,2.402985,229.701,16.40733,221.7854,353.3924,-1
236.5913,2.404314,229.7007,15.66556,221.3843,355.8998,-1
236.5903,2.405538,229.6996,18.86606,219.1645,358.1465,-1
236.5889,2.404781,229.6977,23.75737,214.3098,356.6015,-1
236.5888,2.403731,229.6974,28.88169,212.3784,354.2946,-1
236.5882,2.406003,229.6968,23.49488,213.1783,358.9969,-1
236.587,2.406341,229.6949,19.32394,209.4141,359.6656,-1
236.5883,2.405363,229.6968,27.65102,212.6078,357.6657,-1
236.589,2.404221,229.6978,48.18204,211.2236,353.823,-1
236.5907,2.403486,229.6999,56.59452,212.3765,350.0934,-1
236.5907,2.403486,229.6999,56.59452,212.3765,350.0934,-1
236.589,2.402754,229.6975,45.57822,208.542,350.328,-1
236.5963,2.400167,229.7044,36.10408,225.2508,345.7836,-1
236.6184,2.390165,229.7064,28.15712,258.8171,324.5791,-1
236.6179,2.393297,229.7081,30.02853,260.798,331.4996,-1
236.621,2.393141,229.7075,37.18049,261.7476,328.3571,-1
236.6174,2.395211,229.7089,38.20267,257.5175,333.281,-1
236.6115,2.396232,229.7092,29.55232,252.5559,338.3174,-1
236.6106,2.395664,229.7089,25.22804,251.9704,337.981,-1
236.6216,2.386489,229.7031,23.44875,265.2299,316.9842,-1
236.6315,2.386815,229.6981,34.53013,278.5939,311.6365,-1
236.6374,2.385972,229.6889,38.31576,295.0259,305.0856,-1
236.6448,2.397394,229.6857,33.62076,336.1913,339.9793,-1
236.6418,2.405043,229.6963,13.79062,326.8148,357.2818,-1
236.6467,2.403234,229.6784,36.18458,356.9814,352.6971,-1
236.6464,2.403587,229.6746,17.40797,6.421016,354.4933,-1
236.6447,2.412835,229.6694,43.15534,28.95817,15.70347,-1
236.644,2.406132,229.6657,67.26781,23.04315,358.2144,-1
236.6333,2.40672,229.653,63.9709,55.50026,0.8274913,-1
236.63,2.406932,229.6509,66.22504,63.47421,1.845085,-1
236.6296,2.407482,229.6507,79.46227,71.97115,9.494591,-1
236.6305,2.408265,229.6512,81.07668,81.21756,20.61919,-1
236.6285,2.408263,229.6502,81.14954,85.30103,20.76415,-1
236.632,2.408866,229.6522,83.35757,96.70012,39.38906,-1
236.6404,2.408907,229.6599,85.09212,97.61978,60.80545,-1
236.6458,2.408031,229.671,87.05444,127.6066,112.9313,-1
236.6468,2.408953,229.6788,85.14114,116.5586,116.0135,-1
236.6468,2.408298,229.6785,86.31252,121.1594,120.0937,-1
236.6468,2.408606,229.6786,85.85064,116.5957,115.5424,-1
236.6468,2.4086,229.6785,85.90213,115.5381,114.3979,-1
236.6468,2.408478,229.6785,86.16503,114.8117,113.6422,-1
236.6468,2.408254,229.6784,86.63198,113.7357,112.5372,-1
236.6468,2.408349,229.6784,86.48481,112.3359,110.9809,-1
236.6468,2.408266,229.6783,86.64994,112.2467,110.7484,-1
236.6468,2.408212,229.6782,86.76306,111.8892,110.2409,-1
236.6468,2.40818,229.6781,86.83597,111.4662,109.6685,-1
236.6468,2.408165,229.678,86.87739,110.9611,109.0201,-1
236.6468,2.408125,229.6779,86.96185,110.5825,108.4972,-1
236.6468,2.408111,229.6779,86.99671,110.3395,108.1055,-1
236.6468,2.408103,229.6778,87.0124,110.3855,107.9978,-1
236.6469,2.407835,229.6793,90,359.7359,0,-1
236.6468,2.408047,229.6801,87.04085,110.3877,112.1594,-1
236.6468,2.40801,229.68,87.12009,110.1583,111.7911,-1
236.6468,2.407979,229.6799,87.18784,109.8669,111.3538,-1
236.6468,2.407952,229.6799,87.24615,109.6712,111.0143,-1
236.6469,2.407942,229.6798,87.27042,109.6085,110.8078,-1
236.6469,2.407926,229.6797,87.30471,109.5086,110.5684,-1
236.6469,2.407912,229.6796,87.32915,109.7247,110.6462,-1
236.6469,2.407899,229.6796,87.35366,109.9168,110.7038,-1
236.6469,2.407868,229.6795,87.36055,112.8268,113.5478,-1
