*Subject
11
*Layout
3
*Condition
False,True,True,False,False
*Marks
303.4084,0,292.1084
251.1115,0,262.6997
250.4332,0,202.7049
*Path
x,y,z,flag
234.304,2.407031,313.1773,11.49071,112.5114,0.9382248,-1
234.3231,2.405209,313.176,15.09189,80.03886,357.5724,-1
234.3285,2.408571,313.1775,10.75372,71.31575,3.746502,-1
234.3318,2.408007,313.1788,7.489316,64.59364,2.691021,-1
234.3313,2.404701,313.1786,4.267277,65.00932,356.737,-1
234.3297,2.403363,313.178,359.3018,68.37475,354.3432,-1
234.3308,2.403526,313.1784,1.825669,65.95836,354.6338,-1
234.3293,2.403667,313.1778,4.230674,68.62917,354.8764,-1
234.3276,2.4038,313.1772,3.786573,72.07907,355.1189,-1
234.3271,2.403871,313.177,4.846552,72.92872,355.2402,-1
234.3264,2.403698,313.1768,4.962109,74.09953,354.9265,-1
234.3261,2.403569,313.1768,4.816609,74.77671,354.6946,-1
234.3258,2.403418,313.1767,5.257775,75.15533,354.4189,-1
234.3255,2.403179,313.1767,5.759411,75.6257,353.9825,-1
234.3252,2.402716,313.1766,6.140707,76.11121,353.138,-1
234.3261,2.403509,313.1768,4.176347,74.81922,354.5919,-1
234.3276,2.403468,313.1772,2.775563,72.13616,354.5256,-1
234.3215,2.404136,313.1759,6.668204,83.08199,355.7035,-1
234.3178,2.404607,313.1756,9.545026,89.65884,356.5295,-1
234.3207,2.404681,313.1758,10.17045,84.51611,356.658,-1
234.3209,2.404236,313.1758,9.357367,83.91791,355.8575,-1
234.3215,2.404121,313.1759,8.461072,83.01492,355.6586,-1
234.3214,2.403857,313.1759,7.979444,83.15047,355.1847,-1
234.321,2.403498,313.1759,7.406527,83.75639,354.5412,-1
234.321,2.404671,313.1758,7.576024,84.06886,356.6629,-1
234.3206,2.404305,313.1758,7.395116,84.60006,356.002,-1
234.3208,2.40403,313.1758,8.403634,84.1696,355.4937,-1
234.3214,2.403967,313.1759,10.18993,82.90569,355.3561,-1
234.3211,2.403722,313.1759,10.30829,83.41696,354.9066,-1
234.3218,2.403297,313.176,10.14165,82.00898,354.1327,-1
234.3224,2.404162,313.176,6.21836,81.44132,355.7545,-1
234.3237,2.404215,313.1762,359.1533,79.66353,355.8748,-1
234.3245,2.404177,313.1764,8.956385,77.47472,355.7553,-1
234.3267,2.401334,313.1772,7.061069,72.75323,350.6066,-1
234.3253,2.401878,313.1768,8.382189,75.31901,351.5731,-1
234.324,2.402381,313.1764,7.431723,78.02676,352.5098,-1
234.3239,2.402326,313.1764,8.016802,78.02802,352.399,-1
234.3235,2.402235,313.1764,10.49228,78.50368,352.1785,-1
234.323,2.401789,313.1763,11.93427,78.92802,351.3147,-1
234.3229,2.401716,313.1763,11.90162,79.05914,351.1806,-1
234.3227,2.401402,313.1764,11.31854,79.39336,350.6174,-1
234.3227,2.401402,313.1764,11.31854,79.39336,350.6174,-1
234.3227,2.401402,313.1764,11.31854,79.39336,350.6174,-1
234.3234,2.401982,313.1764,10.39741,78.53146,351.7166,-1
234.3242,2.402988,313.1764,7.255309,77.75661,353.6167,-1
234.3258,2.404434,313.1766,0.8965043,75.68542,356.2674,-1
234.3255,2.403646,313.1766,0.3783391,76.31808,354.8528,-1
234.3255,2.403646,313.1766,0.3783391,76.31808,354.8528,-1
234.3255,2.403646,313.1766,0.3783391,76.31808,354.8528,-1
234.3255,2.40353,313.1766,0.815417,76.14889,354.643,-1
234.3256,2.40358,313.1767,0.6086212,75.98611,354.7328,-1
234.3256,2.403627,313.1766,0.4716047,76.11008,354.8192,-1
234.3254,2.403499,313.1766,0.01028755,76.51826,354.5872,-1
234.3251,2.403399,313.1765,1.088198,76.81851,354.4081,-1
234.3247,2.404293,313.1764,10.99598,77.01192,355.9408,-1
234.3246,2.404359,313.1764,10.91711,77.11729,356.0626,-1
234.3248,2.404406,313.1764,11.24108,76.85886,356.1431,-1
234.3247,2.404409,313.1764,11.07636,76.98883,356.1517,-1
234.3247,2.404499,313.1764,10.92688,77.09942,356.3163,-1
234.3244,2.404513,313.1763,10.82115,77.54726,356.3451,-1
234.3241,2.404936,313.1762,10.15482,78.2777,357.1226,-1
234.3226,2.405917,313.1759,2.123343,81.58967,358.9248,-1
234.3203,2.406915,313.1757,359.3831,85.77494,0.7129734,-1
234.3185,2.408915,313.1757,0.9379621,88.96698,4.297766,-1
234.3174,2.409074,313.1757,356.6038,90.70334,4.590957,-1
234.3191,2.407536,313.1756,356.9662,87.73853,1.826112,-1
234.3216,2.406759,313.1758,359.4575,83.45518,0.4339376,-1
234.3348,2.404124,313.1805,4.574445,57.71545,355.6978,-1
234.3455,2.404807,313.1914,9.017474,29.92374,356.8987,-1
234.3459,2.404712,313.1921,8.594673,28.52431,356.7301,-1
234.3409,2.404508,313.1854,7.44857,43.43234,356.3694,-1
234.3324,2.405416,313.1791,7.334269,62.83543,358.0118,-1
234.3292,2.406265,313.1776,6.325791,69.36593,359.5464,-1
