*Subject
15
*Layout
5
*Condition
True,True,False
*Marks
297.3333,0,138.525
196.6725,0,164.356
211.5843,0,222.472
*Path
x,y,z,flag
294.4175,2.40306,227.5685,8.482112,113.2243,0.04001825,-1
294.4173,2.40342,227.5686,9.677694,113.8967,0.6822087,-1
294.4131,2.403745,227.5708,9.028327,122.3325,1.273222,-1
294.416,2.403834,227.5692,6.059713,116.5169,1.424396,-1
294.4171,2.40355,227.5687,3.714658,114.0966,0.9093581,-1
294.4159,2.402871,227.5692,4.957822,116.4074,359.6917,-1
294.4166,2.402069,227.569,5.245599,115.0572,358.2487,-1
294.4174,2.400785,227.5686,6.397552,113.0565,355.9278,-1
294.4205,2.400666,227.5675,7.957253,107.0239,355.699,-1
294.4194,2.399678,227.568,7.55478,109.0395,353.9103,-1
294.4189,2.399639,227.5681,7.730732,110.0262,353.8372,-1
294.4187,2.399938,227.5682,7.3129,110.4661,354.3858,-1
294.4174,2.401745,227.5686,8.513722,113.1942,357.6497,-1
294.4175,2.402233,227.5685,7.816422,113.1502,358.5359,-1
294.4166,2.402196,227.5689,7.727836,114.8599,358.4688,-1
294.4163,2.402064,227.5691,8.614617,115.5466,358.2269,-1
294.4164,2.40208,227.569,9.688886,115.1848,358.2496,-1
294.4175,2.402344,227.5685,10.5442,113.1519,358.7263,-1
294.4179,2.402089,227.5684,9.54535,112.2282,358.2664,-1
294.418,2.401953,227.5683,10.27361,112.0913,358.0151,-1
294.4175,2.401332,227.5685,10.24468,112.7424,356.8854,-1
294.4174,2.401323,227.5686,10.63347,113.0499,356.8658,-1
294.4171,2.401359,227.5687,10.85618,113.5539,356.9274,-1
294.4172,2.401257,227.5687,11.58373,113.3356,356.7334,-1
294.4171,2.400875,227.5688,12.14533,113.4606,356.0261,-1
294.4172,2.400773,227.5687,12.74041,113.0522,355.8283,-1
294.4171,2.400878,227.5688,13.47568,113.369,356.0112,-1
294.4176,2.401065,227.5685,12.10458,112.3854,356.376,-1
294.4178,2.401063,227.5685,11.85298,112.0625,356.3745,-1
294.4178,2.401051,227.5685,11.65305,112.1371,356.3552,-1
294.4176,2.400788,227.5685,11.91782,112.3355,355.8703,-1
294.4172,2.400403,227.5688,12.57172,112.9603,355.1518,-1
297.3204,2.404056,138.4959,12.10313,113.0536,355.4883,-1
297.3215,2.40421,138.4954,10.62974,110.9046,355.7933,-1
297.3294,2.404888,138.4933,7.028791,96.77057,357.06,-1
297.3416,2.406579,138.4941,5.656303,75.13255,0.1109578,-1
297.3553,2.408251,138.5018,6.019579,47.03387,3.124045,-1
297.3629,2.40847,138.5128,9.561028,23.14208,3.548647,-1
297.3653,2.406585,138.5236,8.973293,2.529859,0.1225953,-1
297.3654,2.406187,138.5257,8.273341,358.762,359.4023,-1
297.365,2.406476,138.5203,8.902525,8.412908,359.9254,-1
297.3622,2.408034,138.5113,9.814677,25.97275,2.756999,-1
297.3568,2.407634,138.5033,8.125373,43.10185,2.020075,-1
297.3457,2.405435,138.4955,6.439013,66.99476,358.0503,-1
297.3333,1.031517,138.525,0,15.00002,0,exit0
297.3314,2.404293,138.4932,5.493509,93.12162,355.9971,-1
297.3182,2.404092,138.4969,6.044972,117.8073,355.6291,-1
297.3091,2.4044,138.5042,6.458578,138.863,356.1819,-1
297.3026,2.406934,138.5162,8.567391,164.1418,0.7551242,-1
297.3013,2.407253,138.5248,7.789539,179.7393,1.329495,-1
297.2699,2.406559,138.3225,11.7096,195.0414,0.07707061,-1
297.1823,2.406424,138.0419,10.38772,208.9647,359.8301,-1
297.1032,2.407125,137.9065,8.71165,224.5009,1.101621,-1
297.0334,2.406915,137.8553,10.08669,244.8193,0.7236887,-1
297.0425,2.406959,137.8565,9.617312,266.8037,0.8018678,-1
297.0437,2.407931,137.8566,9.001935,273.8417,2.564911,-1
296.9118,2.406937,137.8659,9.680499,282.9665,2.382564,-1
296.9114,2.406277,137.8654,10.78796,296.5013,0.4626169,-1
296.9178,2.406587,137.8611,10.03619,310.6612,1.015013,-1
296.9214,2.406102,137.8576,10.49174,319.4742,0.1338547,-1
296.9219,2.405804,137.857,10.54125,320.6795,359.5908,-1
296.9133,2.407048,137.8643,10.47336,300.8169,1.855277,-1
296.9059,2.407063,137.8675,10.62749,286.4338,1.884605,-1
296.904,2.404808,137.868,10.52185,282.0966,357.7768,-1
296.9034,2.403855,137.8681,8.740265,280.8223,356.0587,-1
296.9044,2.404777,137.8679,10.75947,282.8681,357.7174,-1
296.5897,2.405942,137.9295,14.77203,279.9598,358.9358,-1
294.6149,2.404388,138.2994,16.39921,282.4785,356.0234,-1
291.3488,2.403864,139.0387,16.75177,282.5133,355.1346,-1
287.3889,2.404166,139.8679,14.31495,282.1823,355.6525,-1
283.7588,2.394047,140.7507,13.41635,285.2364,353.86,-1
279.6584,2.403389,141.8827,13.48793,285.0489,354.2301,-1
275.4185,2.403024,143.0322,12.92153,285.6305,354.2068,-1
271.1899,2.403351,144.2079,12.95028,285.4223,354.174,-1
266.9331,2.403293,145.392,13.09368,285.8215,354.0624,-1
262.6801,2.395183,146.6004,13.28634,286.0329,353.8819,-1
258.3958,2.403071,147.8606,13.69523,286.4336,353.6366,-1
253.9238,2.402704,149.1391,13.4696,285.9829,353.0797,-1
249.6496,2.402804,150.368,13.56499,285.9684,353.1448,-1
245.0463,2.402784,151.6741,13.42503,285.588,353.1112,-1
240.5342,2.402615,152.9475,13.18186,285.8251,352.806,-1
235.8901,2.402669,154.2526,13.36576,285.5524,352.9,-1
231.411,2.402762,155.4941,13.52769,285.6215,353.0678,-1
226.7269,2.402797,156.8013,13.45889,285.2075,353.1339,-1
222.0056,2.402868,158.0988,13.66329,285.519,353.2611,-1
217.3527,2.402901,159.3885,13.53847,285.5293,353.3253,-1
212.5524,2.403042,160.7203,13.64765,285.4001,353.5843,-1
207.831,2.401587,162.0135,13.49974,285.5435,354.2062,-1
203.0299,2.403608,163.3925,12.86637,287.2007,354.6503,-1
199.3342,2.403873,164.574,12.82259,291.5108,355.1388,-1
197.9076,2.398833,165.1352,12.01607,298.3889,354.5279,-1
197.9048,2.399437,165.131,11.17415,326.0209,357.2285,-1
197.9089,2.399831,165.1222,10.74051,343.7029,357.9511,-1
197.9101,2.401191,165.1121,9.760734,2.451559,0.4280829,-1
197.9098,2.4014,165.109,9.978154,8.053236,0.808639,-1
197.8781,1.025955,165.1134,0,15.00002,0,enter1
197.9092,2.400398,165.1057,11.39093,13.80738,358.9832,-1
197.905,2.400264,165.0961,12.9465,32.57941,358.7301,-1
197.8938,2.401645,165.0855,11.05285,60.99259,1.258765,-1
197.8817,2.402871,165.0817,8.632402,84.05764,3.47136,-1
197.8816,2.402768,165.0817,9.688182,84.33208,3.294949,-1
197.8972,2.399251,165.0878,8.136145,52.87563,356.9152,-1
197.908,2.399343,165.1021,7.267914,20.37322,357.09,-1
197.9099,2.400789,165.1095,7.583317,7.015017,359.6997,-1
197.9099,2.400016,165.1094,10.17296,6.997066,358.2917,-1
197.9098,2.399585,165.1093,10.15544,7.044405,357.5076,-1
197.9096,2.398685,165.1079,10.70134,9.178153,355.8593,-1
197.9094,2.398874,165.107,13.10989,10.80022,356.1718,-1
197.8781,1.025955,165.1134,0,15.00002,0,exit1
198.2379,2.40416,166.8269,13.61386,10.27087,355.6545,-1
198.9086,2.395856,170.6819,13.27567,10.07691,356.3027,-1
199.6482,2.404475,174.6598,13.36051,10.62388,356.2386,-1
200.4068,2.404223,178.5258,12.17079,11.93825,355.7946,-1
201.2832,2.397749,182.5444,12.86439,12.67058,355.801,-1
202.2539,2.398721,186.7609,13.10082,13.79536,355.949,-1
203.2291,2.398648,190.7017,13.35153,13.90206,355.4395,-1
204.3501,2.403995,195.068,13.29977,15.43919,355.3554,-1
205.5409,2.404099,199.3584,13.42502,15.50831,355.5448,-1
206.6212,2.404062,203.349,13.52805,14.57631,355.4733,-1
207.7121,2.404184,207.5532,14.2519,14.36044,355.6852,-1
